4.610000000000000142e+01,5.100000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
3.720000000000000284e+01,3.900000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
3.450000000000000000e+01,2.900000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
5.189999999999999858e+01,3.950000000000000000e+03,2.060000000000000000e+02,1.000000000000000000e+00
4.950000000000000000e+01,3.800000000000000000e+03,2.000000000000000000e+02,1.000000000000000000e+00
4.929999999999999716e+01,4.050000000000000000e+03,2.030000000000000000e+02,1.000000000000000000e+00
4.520000000000000284e+01,3.950000000000000000e+03,1.980000000000000000e+02,1.000000000000000000e+00
3.779999999999999716e+01,4.250000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.260000000000000142e+01,4.950000000000000000e+03,2.130000000000000000e+02,2.000000000000000000e+00
3.810000000000000142e+01,3.700000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.970000000000000284e+01,3.900000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.960000000000000142e+01,4.600000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.110000000000000142e+01,3.900000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.600000000000000000e+01,3.450000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.860000000000000142e+01,2.900000000000000000e+03,1.880000000000000000e+02,0.000000000000000000e+00
4.839999999999999858e+01,4.625000000000000000e+03,2.030000000000000000e+02,2.000000000000000000e+00
4.729999999999999716e+01,4.725000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
4.129999999999999716e+01,4.400000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.539999999999999858e+01,4.800000000000000000e+03,2.110000000000000000e+02,2.000000000000000000e+00
3.760000000000000142e+01,3.300000000000000000e+03,1.810000000000000000e+02,0.000000000000000000e+00
5.129999999999999716e+01,3.650000000000000000e+03,1.930000000000000000e+02,1.000000000000000000e+00
4.539999999999999858e+01,3.525000000000000000e+03,1.880000000000000000e+02,1.000000000000000000e+00
4.079999999999999716e+01,3.900000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.839999999999999858e+01,5.400000000000000000e+03,2.200000000000000000e+02,2.000000000000000000e+00
4.579999999999999716e+01,4.200000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
5.220000000000000284e+01,5.400000000000000000e+03,2.280000000000000000e+02,2.000000000000000000e+00
3.770000000000000284e+01,3.600000000000000000e+03,1.800000000000000000e+02,0.000000000000000000e+00
3.900000000000000000e+01,3.050000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
5.170000000000000284e+01,3.775000000000000000e+03,1.940000000000000000e+02,1.000000000000000000e+00
3.970000000000000284e+01,4.250000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
3.820000000000000284e+01,3.900000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.989999999999999858e+01,5.400000000000000000e+03,2.130000000000000000e+02,2.000000000000000000e+00
3.920000000000000284e+01,4.250000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.939999999999999858e+01,4.925000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
4.910000000000000142e+01,4.625000000000000000e+03,2.120000000000000000e+02,2.000000000000000000e+00
5.029999999999999716e+01,3.300000000000000000e+03,1.970000000000000000e+02,1.000000000000000000e+00
3.970000000000000284e+01,3.550000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
3.720000000000000284e+01,3.900000000000000000e+03,1.780000000000000000e+02,0.000000000000000000e+00
4.760000000000000142e+01,5.400000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
5.010000000000000142e+01,3.400000000000000000e+03,1.900000000000000000e+02,1.000000000000000000e+00
5.050000000000000000e+01,5.550000000000000000e+03,2.220000000000000000e+02,2.000000000000000000e+00
4.350000000000000000e+01,4.700000000000000000e+03,2.200000000000000000e+02,2.000000000000000000e+00
4.110000000000000142e+01,4.100000000000000000e+03,1.880000000000000000e+02,0.000000000000000000e+00
4.050000000000000000e+01,3.200000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
4.650000000000000000e+01,4.400000000000000000e+03,2.130000000000000000e+02,2.000000000000000000e+00
3.750000000000000000e+01,2.975000000000000000e+03,1.790000000000000000e+02,0.000000000000000000e+00
4.060000000000000142e+01,3.800000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
5.420000000000000284e+01,4.300000000000000000e+03,2.010000000000000000e+02,1.000000000000000000e+00
4.679999999999999716e+01,5.500000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
4.110000000000000142e+01,4.050000000000000000e+03,1.920000000000000000e+02,0.000000000000000000e+00
3.600000000000000000e+01,3.700000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
3.210000000000000142e+01,3.050000000000000000e+03,1.880000000000000000e+02,0.000000000000000000e+00
5.070000000000000284e+01,4.050000000000000000e+03,2.030000000000000000e+02,1.000000000000000000e+00
5.279999999999999716e+01,4.550000000000000000e+03,2.050000000000000000e+02,1.000000000000000000e+00
5.339999999999999858e+01,5.500000000000000000e+03,2.190000000000000000e+02,2.000000000000000000e+00
4.620000000000000284e+01,4.650000000000000000e+03,2.140000000000000000e+02,2.000000000000000000e+00
3.650000000000000000e+01,3.150000000000000000e+03,1.820000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+01,4.150000000000000000e+03,1.970000000000000000e+02,1.000000000000000000e+00
3.570000000000000284e+01,3.350000000000000000e+03,1.890000000000000000e+02,0.000000000000000000e+00
4.270000000000000284e+01,3.950000000000000000e+03,2.080000000000000000e+02,2.000000000000000000e+00
4.820000000000000284e+01,4.600000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
4.950000000000000000e+01,5.650000000000000000e+03,2.240000000000000000e+02,2.000000000000000000e+00
3.620000000000000284e+01,3.550000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
3.870000000000000284e+01,3.450000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
3.860000000000000142e+01,3.750000000000000000e+03,1.990000000000000000e+02,0.000000000000000000e+00
4.279999999999999716e+01,4.250000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
3.589999999999999858e+01,3.800000000000000000e+03,1.890000000000000000e+02,0.000000000000000000e+00
4.920000000000000284e+01,6.300000000000000000e+03,2.210000000000000000e+02,2.000000000000000000e+00
4.239999999999999858e+01,3.600000000000000000e+03,1.810000000000000000e+02,1.000000000000000000e+00
3.439999999999999858e+01,3.325000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
3.729999999999999716e+01,3.775000000000000000e+03,1.990000000000000000e+02,0.000000000000000000e+00
4.170000000000000284e+01,4.700000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
5.129999999999999716e+01,3.750000000000000000e+03,1.970000000000000000e+02,1.000000000000000000e+00
3.970000000000000284e+01,3.200000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
4.550000000000000000e+01,4.200000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
4.550000000000000000e+01,5.000000000000000000e+03,2.200000000000000000e+02,2.000000000000000000e+00
3.520000000000000284e+01,3.050000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00
4.820000000000000284e+01,5.100000000000000000e+03,2.210000000000000000e+02,2.000000000000000000e+00
4.779999999999999716e+01,5.650000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
3.829999999999999716e+01,3.950000000000000000e+03,1.890000000000000000e+02,0.000000000000000000e+00
3.810000000000000142e+01,3.825000000000000000e+03,1.980000000000000000e+02,0.000000000000000000e+00
3.729999999999999716e+01,3.350000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
4.579999999999999716e+01,4.700000000000000000e+03,2.190000000000000000e+02,2.000000000000000000e+00
4.089999999999999858e+01,3.700000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
4.560000000000000142e+01,3.525000000000000000e+03,1.940000000000000000e+02,1.000000000000000000e+00
4.029999999999999716e+01,3.250000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.339999999999999858e+01,4.600000000000000000e+03,2.180000000000000000e+02,2.000000000000000000e+00
4.410000000000000142e+01,4.400000000000000000e+03,1.960000000000000000e+02,0.000000000000000000e+00
3.460000000000000142e+01,3.200000000000000000e+03,1.890000000000000000e+02,0.000000000000000000e+00
3.460000000000000142e+01,4.400000000000000000e+03,1.980000000000000000e+02,0.000000000000000000e+00
3.629999999999999716e+01,3.800000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.570000000000000284e+01,3.650000000000000000e+03,1.950000000000000000e+02,1.000000000000000000e+00
4.929999999999999716e+01,5.850000000000000000e+03,2.170000000000000000e+02,2.000000000000000000e+00
4.529999999999999716e+01,4.200000000000000000e+03,2.080000000000000000e+02,2.000000000000000000e+00
4.450000000000000000e+01,4.875000000000000000e+03,2.170000000000000000e+02,2.000000000000000000e+00
4.679999999999999716e+01,3.650000000000000000e+03,1.890000000000000000e+02,1.000000000000000000e+00
3.600000000000000000e+01,3.450000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.020000000000000284e+01,3.400000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
5.050000000000000000e+01,3.400000000000000000e+03,2.000000000000000000e+02,1.000000000000000000e+00
3.820000000000000284e+01,3.950000000000000000e+03,1.850000000000000000e+02,0.000000000000000000e+00
5.050000000000000000e+01,5.400000000000000000e+03,2.250000000000000000e+02,2.000000000000000000e+00
4.100000000000000000e+01,4.725000000000000000e+03,2.030000000000000000e+02,0.000000000000000000e+00
4.250000000000000000e+01,3.350000000000000000e+03,1.870000000000000000e+02,1.000000000000000000e+00
4.139999999999999858e+01,3.700000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
3.350000000000000000e+01,3.600000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.850000000000000000e+01,4.850000000000000000e+03,2.190000000000000000e+02,2.000000000000000000e+00
3.860000000000000142e+01,3.800000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
4.910000000000000142e+01,5.150000000000000000e+03,2.200000000000000000e+02,2.000000000000000000e+00
4.510000000000000142e+01,5.000000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
5.000000000000000000e+01,5.700000000000000000e+03,2.180000000000000000e+02,2.000000000000000000e+00
3.679999999999999716e+01,3.500000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
4.510000000000000142e+01,4.400000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
3.660000000000000142e+01,3.700000000000000000e+03,1.850000000000000000e+02,0.000000000000000000e+00
4.270000000000000284e+01,4.075000000000000000e+03,1.960000000000000000e+02,0.000000000000000000e+00
3.660000000000000142e+01,3.475000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+01,4.800000000000000000e+03,2.100000000000000000e+02,1.000000000000000000e+00
3.950000000000000000e+01,3.300000000000000000e+03,1.880000000000000000e+02,0.000000000000000000e+00
4.110000000000000142e+01,4.300000000000000000e+03,2.050000000000000000e+02,0.000000000000000000e+00
3.879999999999999716e+01,3.950000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
4.060000000000000142e+01,3.475000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
3.770000000000000284e+01,3.075000000000000000e+03,1.830000000000000000e+02,0.000000000000000000e+00
4.960000000000000142e+01,5.700000000000000000e+03,2.250000000000000000e+02,2.000000000000000000e+00
4.200000000000000000e+01,4.150000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
3.700000000000000000e+01,3.000000000000000000e+03,1.850000000000000000e+02,0.000000000000000000e+00
4.610000000000000142e+01,4.500000000000000000e+03,2.110000000000000000e+02,2.000000000000000000e+00
4.920000000000000284e+01,4.400000000000000000e+03,1.950000000000000000e+02,1.000000000000000000e+00
4.320000000000000284e+01,4.775000000000000000e+03,1.970000000000000000e+02,0.000000000000000000e+00
5.250000000000000000e+01,5.450000000000000000e+03,2.210000000000000000e+02,2.000000000000000000e+00
3.500000000000000000e+01,3.725000000000000000e+03,1.920000000000000000e+02,0.000000000000000000e+00
4.520000000000000284e+01,5.300000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
3.889999999999999858e+01,3.600000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
5.100000000000000000e+01,4.100000000000000000e+03,2.030000000000000000e+02,1.000000000000000000e+00
3.410000000000000142e+01,3.475000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
5.020000000000000284e+01,3.800000000000000000e+03,2.020000000000000000e+02,1.000000000000000000e+00
4.410000000000000142e+01,4.000000000000000000e+03,2.100000000000000000e+02,0.000000000000000000e+00
5.200000000000000000e+01,4.050000000000000000e+03,2.010000000000000000e+02,1.000000000000000000e+00
4.639999999999999858e+01,5.000000000000000000e+03,2.210000000000000000e+02,2.000000000000000000e+00
4.650000000000000000e+01,5.200000000000000000e+03,2.170000000000000000e+02,2.000000000000000000e+00
4.670000000000000284e+01,3.300000000000000000e+03,1.950000000000000000e+02,1.000000000000000000e+00
4.220000000000000284e+01,3.550000000000000000e+03,1.800000000000000000e+02,0.000000000000000000e+00
5.150000000000000000e+01,5.500000000000000000e+03,2.300000000000000000e+02,2.000000000000000000e+00
4.210000000000000142e+01,4.000000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.639999999999999858e+01,4.700000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
4.900000000000000000e+01,3.950000000000000000e+03,2.100000000000000000e+02,1.000000000000000000e+00
4.670000000000000284e+01,5.200000000000000000e+03,2.190000000000000000e+02,2.000000000000000000e+00
5.089999999999999858e+01,3.675000000000000000e+03,1.960000000000000000e+02,1.000000000000000000e+00
3.910000000000000142e+01,3.750000000000000000e+03,1.810000000000000000e+02,0.000000000000000000e+00
4.860000000000000142e+01,5.800000000000000000e+03,2.300000000000000000e+02,2.000000000000000000e+00
3.920000000000000284e+01,4.150000000000000000e+03,1.960000000000000000e+02,0.000000000000000000e+00
4.620000000000000284e+01,4.375000000000000000e+03,2.170000000000000000e+02,2.000000000000000000e+00
4.639999999999999858e+01,3.700000000000000000e+03,1.910000000000000000e+02,1.000000000000000000e+00
4.179999999999999716e+01,4.450000000000000000e+03,1.980000000000000000e+02,0.000000000000000000e+00
3.550000000000000000e+01,3.700000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.779999999999999716e+01,3.700000000000000000e+03,1.800000000000000000e+02,0.000000000000000000e+00
4.550000000000000000e+01,4.650000000000000000e+03,2.140000000000000000e+02,2.000000000000000000e+00
5.579999999999999716e+01,4.000000000000000000e+03,2.070000000000000000e+02,1.000000000000000000e+00
4.060000000000000142e+01,3.550000000000000000e+03,1.830000000000000000e+02,0.000000000000000000e+00
4.400000000000000000e+01,4.350000000000000000e+03,2.080000000000000000e+02,2.000000000000000000e+00
4.970000000000000284e+01,3.600000000000000000e+03,1.950000000000000000e+02,1.000000000000000000e+00
5.000000000000000000e+01,3.900000000000000000e+03,1.960000000000000000e+02,1.000000000000000000e+00
5.589999999999999858e+01,5.600000000000000000e+03,2.280000000000000000e+02,2.000000000000000000e+00
3.600000000000000000e+01,3.100000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00
4.529999999999999716e+01,4.300000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
5.000000000000000000e+01,5.700000000000000000e+03,2.300000000000000000e+02,2.000000000000000000e+00
3.960000000000000142e+01,4.450000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00
4.629999999999999716e+01,5.050000000000000000e+03,2.150000000000000000e+02,2.000000000000000000e+00
3.979999999999999716e+01,4.650000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
4.079999999999999716e+01,4.300000000000000000e+03,2.080000000000000000e+02,0.000000000000000000e+00
3.670000000000000284e+01,3.450000000000000000e+03,1.930000000000000000e+02,0.000000000000000000e+00
4.060000000000000142e+01,4.000000000000000000e+03,1.990000000000000000e+02,0.000000000000000000e+00
5.270000000000000284e+01,3.725000000000000000e+03,1.970000000000000000e+02,1.000000000000000000e+00
3.950000000000000000e+01,3.250000000000000000e+03,1.780000000000000000e+02,0.000000000000000000e+00
4.660000000000000142e+01,4.850000000000000000e+03,2.100000000000000000e+02,2.000000000000000000e+00
4.720000000000000284e+01,4.925000000000000000e+03,2.140000000000000000e+02,2.000000000000000000e+00
3.879999999999999716e+01,3.275000000000000000e+03,1.910000000000000000e+02,0.000000000000000000e+00
5.429999999999999716e+01,5.650000000000000000e+03,2.310000000000000000e+02,2.000000000000000000e+00
4.839999999999999858e+01,5.850000000000000000e+03,2.130000000000000000e+02,2.000000000000000000e+00
4.900000000000000000e+01,4.300000000000000000e+03,2.120000000000000000e+02,1.000000000000000000e+00
4.510000000000000142e+01,5.050000000000000000e+03,2.070000000000000000e+02,2.000000000000000000e+00
4.650000000000000000e+01,4.900000000000000000e+03,2.170000000000000000e+02,2.000000000000000000e+00
4.329999999999999716e+01,4.575000000000000000e+03,2.080000000000000000e+02,2.000000000000000000e+00
4.110000000000000142e+01,3.200000000000000000e+03,1.820000000000000000e+02,0.000000000000000000e+00
4.660000000000000142e+01,3.800000000000000000e+03,1.930000000000000000e+02,1.000000000000000000e+00
3.960000000000000142e+01,3.500000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00
4.960000000000000142e+01,3.775000000000000000e+03,1.930000000000000000e+02,1.000000000000000000e+00
4.589999999999999858e+01,3.575000000000000000e+03,1.900000000000000000e+02,1.000000000000000000e+00
3.550000000000000000e+01,3.350000000000000000e+03,1.950000000000000000e+02,0.000000000000000000e+00
4.979999999999999716e+01,5.950000000000000000e+03,2.290000000000000000e+02,2.000000000000000000e+00
3.589999999999999858e+01,3.050000000000000000e+03,1.900000000000000000e+02,0.000000000000000000e+00
3.670000000000000284e+01,3.800000000000000000e+03,1.870000000000000000e+02,0.000000000000000000e+00
3.570000000000000284e+01,3.550000000000000000e+03,2.020000000000000000e+02,0.000000000000000000e+00
4.770000000000000284e+01,4.750000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
4.960000000000000142e+01,4.750000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
4.089999999999999858e+01,3.900000000000000000e+03,1.840000000000000000e+02,0.000000000000000000e+00
4.570000000000000284e+01,3.600000000000000000e+03,1.930000000000000000e+02,1.000000000000000000e+00
4.089999999999999858e+01,4.650000000000000000e+03,2.140000000000000000e+02,2.000000000000000000e+00
3.789999999999999858e+01,3.150000000000000000e+03,1.720000000000000000e+02,0.000000000000000000e+00
4.350000000000000000e+01,4.650000000000000000e+03,2.130000000000000000e+02,2.000000000000000000e+00
3.950000000000000000e+01,3.800000000000000000e+03,1.860000000000000000e+02,0.000000000000000000e+00
4.750000000000000000e+01,4.600000000000000000e+03,2.090000000000000000e+02,2.000000000000000000e+00
3.900000000000000000e+01,3.650000000000000000e+03,1.850000000000000000e+02,0.000000000000000000e+00
5.350000000000000000e+01,4.500000000000000000e+03,2.050000000000000000e+02,1.000000000000000000e+00
4.900000000000000000e+01,5.550000000000000000e+03,2.160000000000000000e+02,2.000000000000000000e+00
3.750000000000000000e+01,4.475000000000000000e+03,1.990000000000000000e+02,0.000000000000000000e+00
4.910000000000000142e+01,5.500000000000000000e+03,2.280000000000000000e+02,2.000000000000000000e+00
4.450000000000000000e+01,4.850000000000000000e+03,2.140000000000000000e+02,2.000000000000000000e+00
4.600000000000000000e+01,4.200000000000000000e+03,1.940000000000000000e+02,0.000000000000000000e+00
5.020000000000000284e+01,5.700000000000000000e+03,2.180000000000000000e+02,2.000000000000000000e+00
3.889999999999999858e+01,3.625000000000000000e+03,1.810000000000000000e+02,0.000000000000000000e+00
